mV;time
1492;3338
1500;3340
1501;3343
1495;3345
1517;3347
1534;3350
1541;3352
1539;3355
1523;3357
1521;3359
1509;3362
1496;3364
1492;3367
1490;3369
1492;3372
1494;3375
1491;3377
1496;3380
1509;3382
1520;3384
1516;3387
1479;3389
1479;3392
1502;3394
1507;3396
1505;3399
1503;3401
1494;3404
1491;3406
1474;3409
1501;3411
1537;3414
1534;3417
1516;3419
1508;3422
1503;3424
1501;3426
1483;3429
1471;3431
1478;3434
1487;3436
1523;3438
1529;3441
1521;3443
1513;3446
1497;3448
1498;3450
1495;3453
1487;3456
1488;3459
1488;3461
1500;3463
1500;3466
1500;3468
1510;3471
1517;3473
1523;3476
1521;3478
1506;3480
1499;3483
1502;3485
1499;3488
1501;3490
1512;3492
1514;3495
1505;3497
1497;3501
1503;3503
1507;3505
1499;3508
1497;3510
1489;3513
1492;3515
1499;3517
1501;3520
1506;3522
1508;3525
1509;3527
1501;3529
1496;3532
1493;3534
1486;3537
1501;3539
1515;3542
1503;3545
1488;3547
1482;3550
1504;3552
1507;3555
1502;3557
1502;3559
1498;3562
1501;3564
1512;3567
1508;3569
1499;3571
1489;3574
1477;3576
1479;3579
1490;3581
1514;3584
1526;3587
1521;3589
1525;3592
1517;3594
1514;3596
1519;3599
1510;3601
1505;3604
1501;3606
1505;3608
1516;3611
1525;3613
1526;3616
1542;3618
1545;3620
1538;3623
1529;3625
1513;3629
1499;3631
1494;3633
1500;3636
1508;3638
1506;3641
1511;3643
1503;3646
1503;3648
1500;3650
1492;3653
1496;3655
1495;3658
1488;3660
1489;3662
1492;3665
1506;3667
1517;3671
1516;3673
1530;3675
1524;3678
1508;3680
1496;3683
1482;3685
1476;3687
1478;3690
1481;3692
1486;3695
1489;3697
1481;3699
1487;3702
1487;3704
1475;3707
1472;3709
1479;3712
1486;3715
1491;3717
1488;3720
1477;3722
1474;3725
1486;3727
1500;3729
1509;3732
1521;3734
1523;3737
1528;3739
1526;3741
1517;3744
1513;3746
1519;3749
1531;3751
1538;3753
1532;3757
1537;3759
1538;3762
1521;3764
1510;3766
1512;3769
1511;3771
1522;3774
1528;3776
1532;3778
1532;3781
1527;3783
1536;3786
1540;3788
1536;3791
1525;3793
1509;3795
1500;3799
1497;3801
1500;3804
1502;3806
1488;3808
1487;3811
1509;3813
1534;3816
1557;3818
1563;3820
1547;3823
1532;3825
1511;3828
1512;3830
1519;3832
1530;3835
1549;3837
1545;3841
1534;3843
1524;3845
1503;3848
1517;3850
1533;3853
1531;3855
1528;3857
1524;3860
1517;3862
1506;3865
1498;3867
1500;3870
1516;3872
1534;3874
1525;3877
1515;3879
1511;3883
1505;3885
1500;3887
1493;3890
1488;3892
1493;3895
1504;3897
1512;3899
1504;3902
1491;3904
1504;3907
1515;3909
1509;3911
1498;3914
1500;3916
1506;3919
1517;3921
1523;3923
1527;3927
1518;3929
1534;3932
1561;3934
1539;3936
1516;3939
1513;3941
1499;3944
1494;3946
1498;3949
1501;3951
1504;3953
1509;3956
1507;3958
1493;3961
1518;3963
1529;3965
1512;3969
1503;3971
1498;3974
1492;3976
1483;3978
1482;3981
1481;3983
1487;3986
1484;3988
1489;3990
1491;3993
1488;3995
1482;3998
1482;4000
1488;4002
1488;4005
1506;4007
1517;4011
1513;4013
1504;4016
1489;4018
1488;4020
1488;4023
1485;4025
1482;4028
1478;4030
1482;4032
1490;4035
1514;4037
1522;4040
1522;4042
1516;4044
1498;4047
1482;4049
1484;4052
1501;4055
1514;4057
1516;4060
1508;4062
1499;4065
1491;4067
1490;4069
1495;4072
1493;4074
1499;4077
1525;4079
1518;4081
1495;4084
1482;4086
1469;4089
1464;4091
1472;4093
1473;4097
1492;4099
1524;4102
1529;4104
1518;4107
1506;4109
1495;4111
1494;4114
1487;4116
1475;4119
1485;4121
1481;4123
1492;4126
1499;4128
1508;4131
1512;4133
1514;4135
1513;4139
1510;4141
1498;4144
1487;4146
1482;4148
1478;4151
1485;4153
1493;4156
1491;4158
1484;4160
1474;4163
1474;4165
1484;4168
1497;4170
1507;4172
1503;4175
1494;4177
1487;4180
1481;4183
1479;4185
1479;4188
1480;4190
1488;4193
1508;4195
1507;4198
1507;4200
1503;4202
1485;4205
1467;4207
1478;4210
1490;4212
1491;4214
1501;4217
1508;4219
1508;4222
1501;4225
1492;4227
1486;4230
1487;4232
1494;4235
1495;4237
1495;4239
1491;4242
1475;4244
1465;4247
1454;4249
1447;4251
1452;4254
1491;4256
1501;4259
1495;4261
1494;4263
1486;4267
1482;4269
1471;4272
1471;4274
1482;4276
1495;4279
1506;4281
1502;4284
1497;4286
1507;4289
1502;4291
1487;4293
1490;4296
1489;4298
1491;4301
1501;4303
1508;4305
1512;4308
1513;4311
1512;4314
1508;4316
1496;4318
1486;4321
1483;4323
1494;4326
1480;4328
1486;4330
1499;4333
1498;4335
1499;4338
1497;4340
1504;4342
1507;4345
1496;4347
1492;4350
1499;4353
1512;4356
1519;4358
1516;4360
1500;4363
1495;4365
1499;4368
1488;4370
1487;4372
1503;4375
1518;4377
1525;4380
1513;4382
1500;4384
1487;4387
1490;4389
1500;4392
1514;4395
1522;4397
1520;4400
1515;4402
1503;4405
1498;4407
1497;4409
1488;4412
1482;4414
1501;4417
1516;4419
1515;4421
1509;4424
1508;4426
1509;4429
1503;4431
1511;4434
1521;4436
1526;4439
1521;4442
1517;4444
1511;4447
1499;4449
1504;4451
1512;4454
1522;4456
1525;4459
1518;4461
1505;4463
1499;4466
1502;4468
1509;4471
1503;4473
1506;4475
1516;4478
1523;4481
1524;4484
1525;4486
1522;4488
1522;4491
1524;4493
1525;4496
1523;4498
1517;4501
1499;4503
1491;4505
1503;4508
1501;4510
1514;4513
1529;4515
1530;4517
1527;4520
1528;4523
1525;4526
1523;4528
1518;4530
1516;4533
1520;4535
1517;4538
1523;4540
1531;4542
1529;4545
1521;4547
1517;4550
1515;4552
1515;4554
1523;4557
1526;4559
1524;4562
1522;4564
1520;4567
1512;4570
1506;4572
1508;4575
1514;4577
1519;4580
1522;4582
1524;4584
1524;4587
1522;4589
1518;4592
1517;4594
1518;4596
1518;4599
1518;4601
1513;4604
1509;4606
1510;4609
1519;4612
1521;4614
1532;4617
1548;4619
1546;4621
1533;4624
1523;4626
1517;4629
1514;4631
1516;4633
1519;4636
1520;4638
1523;4641
1524;4643
1523;4645
1519;4648
1517;4651
1519;4654
1521;4656
1521;4659
1521;4661
1517;4663
1512;4666
1507;4668
1504;4671
1506;4673
1510;4675
1512;4678
1514;4680
1512;4683
1507;4685
1503;4687
1501;4690
1502;4692
1506;4696
1509;4698
1513;4700
1515;4703
1513;4705
1510;4708
1505;4710
1504;4712
1509;4715
1515;4717
1519;4720
1518;4722
1512;4725
1508;4727
1505;4729
1504;4732
1506;4734
1509;4738
1510;4740
1507;4742
1503;4745
1502;4747
1497;4750
1498;4752
1501;4754
1502;4757
1501;4759
1499;4762
1492;4764
1486;4766
1482;4769
1480;4771
1482;4774
1483;4776
1484;4779
1486;4782
1484;4784
1482;4787
1480;4789
1481;4792
1486;4794
1490;4796
1493;4799
1495;4801
1494;4804
1491;4806
1490;4808
1491;4811
1497;4813
1504;4816
1504;4818
1512;4820
1517;4824
1515;4826
1511;4829
1509;4831
1512;4833
1516;4836
1516;4838
1515;4841
1511;4843
1507;4845
1502;4848
1500;4850
1502;4853
1504;4855
1510;4857
1517;4860
1515;4862
1506;4866
1501;4868
1495;4870
1495;4873
1498;4875
1499;4878
1500;4880
1499;4883
1496;4885
1492;4887
1490;4890
1490;4892
1493;4895
1496;4897
1497;4899
1497;4902
1494;4904
1491;4908
1489;4910
1490;4912
1493;4915
1496;4917
1499;4920
1500;4922
1498;4924
1496;4927
1496;4929
1497;4932
1502;4934
1505;4936
1508;4939
1509;4941
1508;4944
1507;4946
1508;4948
1511;4952
1513;4954
1508;4957
1507;4959
1507;4962
1507;4964
1505;4966
1502;4969
1500;4971
1501;4974
1502;4976
1503;4978
1504;4981
1502;4983
1499;4986
1496;4988
1494;4990
1496;4994
1497;4996
1496;4999
1494;5001
1491;5003
1487;5006
1483;5008
1480;5011
1480;5013
1483;5015
1485;5018
1486;5020
1484;5023
1480;5025
1477;5028
1475;5030
1476;5032
1480;5036
1482;5038
1484;5041
1483;5043
1480;5045
1477;5048
1475;5050
1476;5053
1480;5055
1482;5057
1485;5060
1485;5062
