mV;time
1509;2308
1498;2311
1521;2313
1527;2315
1536;2318
1558;2320
1560;2323
1546;2325
1531;2327
1522;2330
1519;2332
1507;2335
1521;2337
1574;2339
1581;2342
1544;2344
1496;2348
1487;2350
1508;2352
1519;2355
1514;2357
1507;2360
1500;2362
1488;2364
1479;2367
1476;2369
1484;2372
1502;2374
1519;2376
1509;2379
1492;2381
1483;2384
1493;2386
1517;2390
1534;2392
1535;2394
1537;2397
1534;2399
1519;2402
1493;2404
1474;2406
1462;2409
1479;2411
1510;2414
1518;2416
1514;2418
1512;2421
1519;2423
1516;2426
1501;2428
1493;2430
1511;2434
1542;2436
1543;2439
1529;2441
1503;2443
1499;2446
1495;2448
1500;2451
1505;2453
1513;2455
1517;2458
1520;2460
1515;2463
1498;2465
1479;2468
1467;2470
1486;2472
1500;2476
1509;2478
1509;2481
1492;2483
1479;2485
1481;2488
1498;2490
1528;2493
1536;2495
1532;2497
1519;2500
1525;2502
1524;2505
1518;2507
1501;2509
1486;2512
1478;2514
1474;2518
1476;2520
1476;2522
1471;2525
1475;2527
1502;2530
1537;2532
1546;2534
1541;2537
1547;2539
1542;2542
1537;2544
1515;2547
1490;2549
1472;2551
1472;2554
1478;2556
1494;2560
1499;2562
1494;2564
1477;2567
1462;2569
1466;2572
1483;2574
1497;2576
1499;2579
1499;2581
1516;2584
1548;2586
1563;2588
1544;2591
1527;2593
1508;2596
1515;2598
1521;2600
1510;2604
1486;2606
1470;2609
1463;2611
1471;2613
1486;2616
1502;2618
1518;2621
1495;2623
1476;2625
1465;2628
1474;2630
1499;2633
1521;2635
1539;2637
1558;2640
1546;2642
1504;2646
1477;2648
1473;2651
1485;2653
1488;2655
1509;2658
1546;2660
1569;2663
1543;2665
1497;2667
1478;2670
1487;2672
1502;2675
1503;2677
1502;2679
1492;2682
1490;2684
1515;2688
1529;2690
1524;2692
1504;2695
1497;2697
1513;2700
1517;2702
1510;2704
1491;2707
1473;2709
1477;2712
1492;2714
1502;2716
1508;2719
1499;2721
1484;2724
1486;2726
1492;2728
1501;2732
1509;2734
1505;2737
1500;2739
1507;2741
1513;2744
1517;2746
1501;2749
1485;2751
1489;2754
1498;2756
1511;2758
1507;2761
1482;2763
1464;2766
1456;2768
1478;2770
1515;2774
1528;2776
1515;2779
1498;2781
1482;2783
1476;2786
1474;2788
1474;2791
1484;2793
1498;2795
1520;2798
1555;2800
1552;2803
1520;2805
1476;2807
1456;2810
1455;2812
1455;2816
1470;2818
1497;2820
1515;2823
1517;2825
1520;2828
1510;2830
1503;2833
1491;2835
1481;2837
1489;2840
1493;2842
1504;2845
1495;2847
1478;2849
1487;2852
1526;2854
1542;2857
1535;2860
1497;2862
1466;2865
1449;2867
1449;2870
