mV;time
1505;2111
1477;2113
1461;2115
1476;2118
1490;2120
1491;2123
1495;2125
1498;2127
1485;2130
1474;2132
1488;2136
1494;2138
1499;2140
1502;2143
1503;2145
1493;2148
1502;2150
1506;2152
1503;2155
1499;2157
1499;2160
1494;2162
1499;2164
1503;2167
1502;2169
1497;2172
1483;2174
1485;2178
1493;2180
1508;2182
1500;2185
1498;2187
1496;2190
1498;2192
1502;2194
1495;2197
1500;2199
1502;2202
1496;2204
1498;2206
1502;2209
1507;2211
1501;2214
1489;2216
1487;2219
1499;2222
1507;2224
1503;2227
1505;2229
1511;2231
1510;2234
1499;2236
1484;2239
1487;2241
1491;2243
1497;2246
1501;2248
1487;2251
1489;2253
1491;2256
1494;2258
1499;2260
1512;2264
1521;2266
1519;2269
1513;2271
1498;2273
1485;2276
1472;2278
1475;2281
1486;2283
1503;2285
1512;2288
1518;2290
1506;2293
1497;2295
1489;2297
1489;2300
1498;2302
1506;2306
1512;2308
1514;2310
1514;2313
1499;2315
1499;2318
1507;2320
1504;2322
1505;2325
1503;2327
1508;2330
1495;2332
1477;2335
1481;2337
1490;2339
1493;2342
1484;2344
1494;2348
1507;2350
1510;2352
1511;2355
1509;2357
1492;2360
1480;2362
1498;2364
1511;2367
1512;2369
1513;2372
1512;2374
1511;2376
1511;2379
1512;2381
1511;2384
1520;2386
1513;2388
1494;2392
1500;2394
1501;2397
1486;2399
1488;2401
1502;2404
1513;2406
1516;2409
1517;2411
1505;2414
1508;2416
1517;2418
1522;2421
1524;2423
1519;2426
1513;2428
1506;2430
1502;2434
1499;2436
1491;2439
1497;2441
1511;2443
1513;2446
1506;2448
1504;2451
1514;2453
1508;2455
1501;2458
1500;2460
1499;2463
1499;2465
1505;2467
1494;2470
1477;2472
1480;2476
1485;2478
1502;2480
1519;2483
1504;2485
1500;2488
1502;2490
1508;2492
1512;2495
1506;2497
1504;2500
1512;2502
1518;2505
1510;2507
1505;2509
1506;2512
1506;2514
1507;2518
1504;2520
1507;2522
1512;2525
1514;2527
1514;2530
1512;2532
1499;2534
1488;2537
1499;2539
1508;2542
1491;2544
1463;2546
1458;2549
1486;2551
1498;2554
1500;2556
1504;2558
1513;2562
1501;2564
1487;2567
1488;2569
1503;2571
1505;2574
1498;2576
1494;2579
1494;2581
1497;2584
1504;2586
1508;2588
1506;2591
1502;2593
1497;2596
1479;2598
1485;2600
1508;2604
1529;2606
1524;2609
1510;2611
1496;2613
1491;2616
1494;2618
1500;2621
1506;2623
1510;2625
1516;2628
1518;2630
1489;2633
1461;2635
1460;2637
1453;2640
1469;2642
1498;2646
1512;2648
1526;2650
1520;2653
1507;2655
1489;2658
1501;2660
1523;2662
1522;2665
1508;2667
1515;2670
1526;2672
1527;2674
1514;2677
1486;2679
1483;2682
1502;2684
1515;2688
1514;2690
1511;2692
1510;2695
1513;2697
1496;2700
1477;2702
1497;2704
1504;2707
1493;2709
1502;2712
1511;2714
1515;2716
1519;2719
1523;2721
1524;2724
1519;2726
1495;2728
1499;2732
1494;2734
1494;2737
1504;2739
1515;2741
1517;2744
1522;2746
1506;2749
1473;2751
1455;2753
1451;2756
1461;2758
1489;2761
1518;2763
1524;2765
1489;2768
1474;2770
1457;2774
1468;2776
1488;2779
1506;2781
1522;2783
1533;2786
1530;2788
1524;2791
1496;2793
1473;2795
1491;2798
1509;2800
1523;2803
1529;2805
1529;2807
1505;2810
1481;2812
1467;2816
1477;2818
1500;2820
1517;2823
1521;2825
1500;2828
1487;2830
1500;2832
1518;2835
1522;2837
1524;2840
1521;2842
1491;2844
1468;2847
1469;2849
1487;2852
1504;2854
1506;2857
1506;2860
1507;2862
1512;2865
1522;2867
1509;2870
1490;2872
1467;2874
1470;2877
1502;2879
1498;2882
1474;2884
1491;2886
1504;2889
1510;2891
1524;2894
1532;2896
1522;2898
1499;2902
1490;2904
1501;2907
1515;2909
1517;2911
1505;2914
1502;2916
1503;2919
1506;2921
1492;2923
1495;2926
1512;2928
1509;2931
1490;2933
1493;2935
1503;2938
1457;2940
1459;2944
1494;2946
1514;2949
1501;2951
1500;2953
1492;2956
1481;2958
1487;2961
1510;2963
1523;2965
1523;2968
1513;2970
1502;2973
1482;2975
1454;2977
1454;2980
1482;2982
1510;2985
1523;2988
1519;2990
1504;2993
1497;2995
1487;2998
1478;3000
1503;3002
1523;3005
1528;3007
1526;3010
1525;3012
1525;3014
1505;3017
1483;3019
1491;3022
1456;3024
1461;3027
1505;3030
1521;3032
1518;3035
1498;3037
1501;3040
1512;3042
1459;3044
1458;3047
1500;3049
1519;3052
1517;3054
1515;3056
1509;3059
1499;3061
1488;3064
1499;3066
1515;3068
1500;3072
1488;3074
1484;3077
1493;3079
1489;3081
1489;3084
1498;3086
1480;3089
1478;3091
1481;3093
1497;3096
1509;3098
1513;3101
1509;3103
1496;3106
1476;3108
1470;3110
1471;3113
1466;3116
1478;3119
1478;3121
1460;3123
1450;3126
1443;3128
1465;3131
1492;3133
1506;3135
1507;3138
1504;3140
1515;3143
1523;3145
1522;3147
1509;3150
1477;3152
1440;3155
1463;3158
1504;3160
1515;3163
1520;3165
1513;3168
1501;3170
1500;3173
1500;3175
1502;3177
1487;3180
1482;3182
1505;3185
1520;3187
1509;3189
1488;3192
1471;3194
1459;3197
1472;3200
1465;3202
1485;3205
1480;3207
1478;3210
1499;3212
1476;3214
1469;3217
1461;3219
1470;3222
1500;3224
1521;3226
1510;3229
1508;3231
1498;3234
1468;3236
1475;3238
1499;3241
1524;3244
1509;3247
1501;3249
1504;3251
1493;3254
1489;3256
1505;3259
1514;3261
1513;3264
1512;3266
1514;3268
1503;3271
1496;3273
1491;3276
1495;3278
1456;3280
1444;3283
1464;3286
1497;3289
1516;3291
1516;3293
1474;3296
1454;3298
1485;3301
1504;3303
1517;3305
1506;3308
1493;3310
1505;3313
1494;3315
1425;3317
1433;3320
1489;3322
1522;3325
1525;3328
1522;3330
1513;3333
1507;3335
1493;3338
1491;3340
1499;3342
1508;3345
1485;3347
1447;3350
1433;3352
1463;3355
1503;3357
1515;3359
1518;3362
1511;3364
1495;3367
1472;3369
1445;3372
1469;3375
1489;3377
1513;3380
1474;3382
1431;3384
1479;3387
1521;3389
1529;3392
1530;3394
1511;3396
1489;3399
1489;3401
1497;3404
1486;3406
1484;3408
1505;3411
1502;3414
1502;3417
1502;3419
1488;3421
1492;3424
1503;3426
1500;3429
1468;3431
1475;3433
1471;3436
1464;3438
1481;3441
1496;3443
1489;3446
1468;3448
1478;3450
1493;3453
1496;3456
1496;3459
1454;3461
1456;3463
1493;3466
1495;3468
1469;3471
1477;3473
1485;3475
1457;3478
1458;3480
1490;3483
1502;3485
1506;3487
1509;3490
1512;3492
1497;3495
1492;3497
1500;3500
1497;3503
1496;3505
1502;3508
1498;3510
1498;3512
1493;3515
1490;3517
1477;3520
1474;3522
1488;3524
1493;3527
1440;3529
1444;3532
1481;3534
1493;3537
1487;3539
1480;3542
1481;3545
1492;3547
1485;3550
1455;3552
1420;3554
1459;3557
1494;3559
1507;3562
1513;3564
1510;3566
1489;3569
1453;3571
1447;3574
1476;3576
1494;3578
1493;3581
1490;3584
1505;3587
1508;3589
1502;3591
1475;3594
1466;3596
1489;3599
1473;3601
1477;3603
1495;3606
1488;3608
1444;3611
1455;3613
1469;3615
1476;3618
1484;3620
1482;3623
1458;3625
1473;3629
1505;3631
1490;3633
1489;3636
1497;3638
1468;3641
1453;3643
1489;3645
1505;3648
1503;3650
1495;3653
1480;3655
1483;3657
1472;3660
1479;3662
1490;3665
1493;3667
1494;3670
1475;3673
1428;3675
1425;3678
1465;3680
1469;3682
1476;3685
1504;3687
1486;3690
1469;3692
1479;3694
1478;3697
1472;3699
1462;3702
1462;3704
1467;3706
1478;3709
1485;3712
1485;3715
1478;3717
1480;3720
1430;3722
1437;3724
1490;3727
1481;3729
1482;3732
1485;3734
1492;3736
1486;3739
1465;3741
1479;3744
1491;3746
1496;3748
1490;3751
1455;3753
1457;3757
1476;3759
1482;3761
1492;3764
1496;3766
1495;3769
1492;3771
1489;3773
1488;3776
1477;3778
1460;3781
1475;3783
1481;3785
1482;3788
1495;3790
1484;3793
1478;3795
1494;3798
1476;3801
1413;3803
1407;3806
1438;3808
1477;3811
1494;3813
1498;3815
1494;3818
1468;3820
1453;3823
1475;3825
1504;3827
1506;3830
1499;3832
1462;3835
1461;3837
1485;3840
1473;3843
1469;3845
1484;3848
1476;3850
1463;3852
1470;3855
1486;3857
1489;3860
1467;3862
1467;3864
1496;3867
1505;3869
1506;3872
1479;3874
1470;3877
1482;3879
1477;3881
1460;3885
1443;3887
1449;3890
1472;3892
1464;3894
1480;3897
1494;3899
1498;3902
1500;3904
1495;3906
1466;3909
1432;3911
1449;3914
1478;3916
1496;3918
1500;3921
1502;3923
1500;3927
1457;3929
1446;3931
1475;3934
1493;3936
1502;3939
1493;3941
1482;3943
1489;3946
1497;3948
1494;3951
1495;3953
1476;3955
1479;3958
1495;3960
1493;3963
1499;3965
1502;3969
1496;3971
1472;3973
1481;3976
1494;3978
1490;3981
1487;3983
1489;3985
1485;3988
1488;3990
1471;3993
1472;3995
1498;3997
1502;4000
1499;4002
1487;4005
1485;4007
1493;4009
1496;4013
1480;4015
1486;4018
1493;4020
1494;4022
1508;4025
1508;4027
1506;4030
1513;4032
1506;4034
1488;4037
1489;4039
1490;4042
1471;4044
1488;4047
1499;4049
1508;4051
1495;4055
1472;4057
1475;4060
1487;4062
1503;4064
1494;4067
1486;4069
1499;4072
1501;4074
1502;4076
1509;4079
1507;4081
1495;4084
1470;4086
1448;4088
1484;4091
1506;4093
1502;4097
1496;4099
1487;4101
1491;4104
1500;4106
1512;4109
1516;4111
1497;4113
1467;4116
1454;4118
1456;4121
1487;4123
1516;4125
1518;4128
1522;4130
1523;4133
1510;4135
1484;4139
1454;4141
1458;4143
1488;4146
1505;4148
1512;4151
1518;4153
1512;4155
1507;4158
1499;4160
1496;4163
1511;4165
1514;4167
1490;4170
1486;4172
1502;4175
1507;4177
1503;4179
1508;4183
1510;4185
1493;4188
1484;4190
1494;4192
1500;4195
1493;4197
1497;4200
1506;4202
1494;4204
1501;4207
1508;4209
1496;4212
1497;4214
1486;4217
1470;4219
1472;4221
1496;4225
1503;4227
1497;4230
1502;4232
1508;4234
1513;4237
1500;4239
1479;4242
1472;4244
1496;4246
1518;4249
1497;4251
1478;4254
1492;4256
1509;4258
1510;4261
1510;4263
1504;4267
1492;4269
1498;4271
1501;4274
1457;4276
1420;4279
1457;4281
1497;4283
1512;4286
1510;4288
1513;4291
1511;4293
1475;4296
1472;4298
1490;4300
1498;4303
1494;4305
1502;4308
1500;4311
1486;4313
1496;4316
1504;4318
1495;4321
1496;4323
1498;4325
1488;4328
1497;4330
1497;4333
1477;4335
1476;4337
1471;4340
1466;4342
1490;4345
1508;4347
1497;4349
1492;4353
1483;4355
1472;4358
1469;4360
1478;4362
1474;4365
1490;4367
1507;4370
1515;4372
1513;4375
1508;4377
1504;4379
1500;4382
1508;4384
1500;4387
1489;4389
1504;4391
1508;4395
1496;4397
1495;4400
1496;4402
1503;4404
1498;4407
1478;4409
1470;4412
1491;4414
1509;4416
1512;4419
1502;4421
1502;4424
1487;4426
1482;4428
1491;4431
1465;4433
1409;4436
1440;4439
1498;4441
1520;4444
1517;4446
1516;4449
1514;4451
1492;4454
1491;4456
1499;4458
1492;4461
1497;4463
1483;4466
1466;4468
1479;4470
1504;4473
1503;4475
1494;4478
1498;4481
1510;4483
1502;4486
1487;4488
1485;4491
1483;4493
1488;4495
1502;4498
1509;4500
1500;4503
1496;4505
1502;4507
1506;4510
1487;4512
1477;4515
1483;4517
1500;4519
1498;4523
1483;4525
1484;4528
1492;4530
1498;4533
1506;4535
1482;4537
1479;4540
1476;4542
1479;4545
1497;4547
1492;4549
1438;4552
1405;4554
1403;4557
1433;4559
1464;4561
1491;4564
1510;4567
1521;4570
1515;4572
1505;4574
1484;4577
1492;4579
