mV;time
1576;1876
1565;1879
1557;1882
1554;1884
1561;1887
1581;1889
1592;1891
1586;1894
1566;1896
1551;1899
1543;1901
1534;1903
1536;1906
1548;1908
1560;1911
1563;1913
1555;1915
1554;1918
1552;1921
1553;1924
1558;1926
1561;1928
1560;1931
1559;1933
1547;1936
1532;1938
1523;1941
1518;1943
1517;1945
1527;1948
1533;1950
1530;1953
1524;1955
1519;1957
1516;1960
1506;1963
1506;1966
1521;1968
1527;1970
1530;1973
1523;1975
1511;1978
1502;1980
1494;1982
1494;1985
1497;1987
1500;1990
1512;1992
1518;1994
1517;1997
1507;1999
1492;2002
1487;2004
1497;2007
1498;2010
1497;2012
1494;2015
1484;2017
1475;2019
1485;2022
1506;2024
1511;2027
1504;2029
1493;2032
1488;2034
1480;2036
1469;2039
1460;2041
1456;2044
1468;2046
1487;2049
1498;2052
1500;2054
1489;2057
1477;2059
1456;2061
1449;2064
1453;2066
1460;2069
1462;2071
1466;2073
1463;2076
1454;2078
1451;2081
1456;2083
1462;2085
1465;2088
1466;2091
1471;2094
1473;2096
1471;2098
1467;2101
1460;2103
1449;2106
1452;2108
1461;2110
1476;2113
1481;2115
1465;2118
1456;2120
1445;2122
1442;2125
1448;2127
1452;2130
1456;2132
1458;2136
1452;2138
1440;2140
1432;2143
1435;2145
1442;2148
1446;2150
1458;2152
1480;2155
1477;2157
1453;2160
1435;2162
1430;2164
1436;2167
1447;2169
1470;2172
1484;2174
1467;2177
1446;2180
1434;2182
1429;2185
1437;2187
1446;2189
1451;2192
1457;2194
1468;2197
1464;2199
1445;2201
1445;2204
1456;2206
1458;2209
1454;2211
1451;2213
1447;2216
1440;2219
1443;2222
1448;2224
1453;2227
1458;2229
1456;2231
1457;2234
1457;2236
1453;2239
1445;2241
1434;2243
1443;2246
1462;2248
1466;2251
1458;2253
1448;2255
1450;2258
1453;2260
1446;2264
1444;2266
1452;2268
1454;2271
1456;2273
1454;2276
1447;2278
1450;2280
1450;2283
1461;2285
1465;2288
1459;2290
1453;2292
1446;2295
1437;2297
1431;2300
1430;2302
1441;2305
1459;2308
1456;2310
1453;2313
1458;2315
1455;2317
1448;2320
1438;2322
1435;2325
1440;2327
1446;2330
1451;2332
1450;2334
1441;2337
1437;2339
1444;2342
1447;2344
1446;2347
1446;2350
1454;2352
1464;2355
1457;2357
1435;2359
1420;2362
1413;2364
1425;2367
1454;2369
1462;2371
1455;2374
1442;2376
1437;2379
1431;2381
1420;2383
1421;2386
1426;2388
1430;2392
1432;2394
1432;2396
1430;2399
1426;2401
1421;2404
1429;2406
1441;2409
1452;2411
1454;2413
1441;2416
1433;2418
1440;2421
1442;2423
1433;2425
1431;2428
1431;2430
1431;2434
1425;2436
1413;2438
1405;2441
1400;2443
1403;2446
1415;2448
1423;2450
1433;2453
1446;2455
1442;2458
1425;2460
1419;2462
1419;2465
1426;2467
1429;2470
1443;2472
1447;2475
1428;2478
1409;2480
1397;2483
1395;2485
1401;2487
1417;2490
1431;2492
1429;2495
1416;2497
1411;2500
1411;2502
1412;2504
1418;2507
1429;2509
1446;2512
1448;2514
1431;2516
1413;2520
1403;2522
1399;2525
1410;2527
1419;2529
1422;2532
1425;2534
1423;2537
1409;2539
1397;2541
1392;2544
1401;2546
1416;2549
1423;2551
1425;2553
1424;2556
1418;2558
1412;2562
1411;2564
1417;2566
1422;2569
1420;2571
1421;2574
1421;2576
1419;2578
1413;2581
1399;2583
1396;2586
1402;2588
1405;2591
1411;2593
1422;2595
1425;2598
1417;2600
1402;2604
1402;2606
1410;2608
1408;2611
1412;2613
1413;2616
1402;2618
1391;2620
1387;2623
1394;2625
1411;2628
1422;2630
1422;2632
1416;2635
1405;2637
1395;2640
1388;2642
1391;2644
1411;2648
1422;2650
1422;2653
1423;2655
1422;2657
1423;2660
1415;2662
1404;2665
1405;2667
1406;2669
1406;2672
1409;2674
1408;2677
1410;2679
1413;2682
1413;2684
1416;2686
1418;2690
1412;2692
1408;2695
1401;2697
1392;2699
1383;2702
1376;2704
1384;2707
1400;2709
1420;2711
1438;2714
1430;2716
1411;2719
1408;2721
1402;2723
1398;2726
1403;2728
1406;2732
1405;2734
1410;2736
1413;2739
1405;2741
1398;2744
1399;2746
1409;2748
1412;2751
1410;2753
1406;2756
1403;2758
1406;2760
1410;2763
1410;2765
1417;2768
1420;2770
1417;2772
1408;2776
1397;2778
1389;2781
1383;2783
1385;2786
1403;2788
1418;2790
1427;2793
1422;2795
1407;2798
1396;2800
1390;2802
1391;2805
1400;2807
1405;2810
1410;2812
1412;2814
1409;2818
1404;2820
1402;2823
1405;2825
1410;2827
1417;2830
1434;2832
1442;2835
1431;2837
1415;2839
1402;2842
1394;2844
1399;2847
1412;2849
1414;2851
1413;2854
1410;2856
1402;2860
1403;2862
1411;2864
1414;2867
1415;2869
1416;2872
1419;2874
1417;2877
1410;2879
1415;2881
1412;2884
1410;2886
1411;2889
1414;2891
1421;2893
1423;2896
1416;2898
1409;2902
1404;2904
1411;2906
1419;2909
1418;2911
1426;2914
1431;2916
1422;2918
1410;2921
1401;2923
1408;2926
1433;2928
1439;2930
1432;2933
1427;2935
1426;2938
1431;2940
1427;2942
1418;2946
1421;2948
1420;2951
1420;2953
1419;2956
1413;2958
1408;2960
1402;2963
1398;2965
1407;2968
1413;2970
1419;2972
1434;2975
1447;2977
1447;2980
1437;2982
1421;2984
1422;2988
1428;2990
1431;2993
1438;2995
1435;2997
1420;3000
1409;3002
1404;3005
1409;3007
1420;3009
1427;3012
1430;3014
1429;3017
1419;3019
1412;3021
1411;3024
1421;3026
1438;3030
1449;3032
1447;3035
1438;3037
1428;3039
1437;3042
1447;3044
1445;3047
1443;3049
1449;3051
1457;3054
1450;3056
1432;3059
1416;3061
1409;3063
1415;3066
1432;3068
1440;3072
1440;3074
1439;3076
1431;3079
1426;3081
1425;3084
1431;3086
1441;3088
1443;3091
1451;3093
1470;3096
1471;3098
1453;3100
1433;3103
1424;3105
1430;3108
1435;3110
1443;3113
1448;3116
1446;3118
1440;3121
1429;3123
1425;3126
1436;3128
1453;3130
1459;3133
1457;3135
1459;3138
1450;3140
1443;3142
1441;3145
1451;3147
1458;3150
1455;3152
1453;3154
1453;3158
1457;3160
1455;3163
1447;3165
1446;3167
1448;3170
1452;3172
1457;3175
1456;3177
1447;3179
1434;3182
1424;3184
1429;3187
1437;3189
1454;3192
1474;3194
1472;3196
1449;3200
1433;3202
1430;3205
1438;3207
1450;3209
1456;3212
1457;3214
1454;3217
1448;3219
1437;3221
1429;3224
1432;3226
1445;3229
1454;3231
1460;3233
1463;3236
1461;3238
1469;3241
1465;3244
1453;3246
1449;3249
1453;3251
1466;3254
1470;3256
1462;3258
1451;3261
1446;3263
1450;3266
1462;3268
1464;3270
1459;3273
1451;3275
1446;3278
1442;3280
1439;3282
1438;3286
1441;3288
1448;3291
1472;3293
1486;3296
1470;3298
1455;3300
1442;3303
1435;3305
1441;3308
1448;3310
1451;3312
1453;3315
1449;3317
1445;3320
1447;3322
1452;3324
1463;3328
1470;3330
1466;3333
1473;3335
1486;3337
1480;3340
1458;3342
1443;3345
1441;3347
1463;3349
1482;3352
1488;3354
1475;3357
1459;3359
1449;3361
1444;3364
1454;3366
1468;3369
1475;3372
1473;3374
1464;3377
1452;3379
1444;3382
1435;3384
1437;3386
1448;3389
1455;3391
1466;3394
1469;3396
1463;3399
1453;3401
1441;3403
1437;3406
1449;3408
1464;3411
1475;3414
1475;3416
1462;3419
1449;3421
1457;3424
1467;3426
1469;3428
1465;3431
1465;3433
1466;3436
1463;3438
1455;3440
1447;3443
1447;3445
1457;3448
1465;3450
1469;3452
1467;3456
1461;3458
1450;3461
1453;3463
1458;3465
1462;3468
1461;3470
1465;3473
1478;3475
1489;3477
1480;3480
1464;3482
1468;3485
1476;3487
1472;3489
1465;3492
1464;3494
1457;3497
1448;3500
1444;3503
1438;3505
1440;3507
1455;3510
1465;3512
1469;3515
1463;3517
1450;3519
1439;3522
1434;3524
1438;3527
1450;3529
1460;3531
1469;3534
1474;3536
1469;3539
1454;3542
1447;3544
1456;3547
1467;3549
1471;3552
1474;3554
1478;3556
1469;3559
1455;3561
1442;3564
1442;3566
1451;3568
1455;3571
1458;3573
1459;3576
1458;3578
1462;3581
1456;3584
1452;3586
1463;3589
1469;3591
1474;3594
1477;3596
1473;3598
1467;3601
1464;3603
1462;3606
1466;3608
1484;3610
1496;3613
1494;3615
1482;3618
1471;3620
1460;3622
1455;3625
1457;3628
1462;3631
1480;3633
1491;3635
1482;3638
1462;3640
1450;3643
1442;3645
1446;3647
1464;3650
1477;3652
1480;3655
1473;3657
1463;3659
1456;3662
1447;3664
1453;3667
1467;3670
1477;3673
1483;3675
1477;3677
1460;3680
1448;3682
1448;3685
1458;3687
1473;3689
1475;3692
1471;3694
1464;3697
1454;3699
1449;3701
1456;3704
1460;3706
1465;3709
1462;3712
1464;3714
1464;3717
1457;3719
1447;3722
1445;3724
1449;3726
1453;3729
1456;3731
1466;3734
1485;3736
1487;3738
1468;3741
1447;3743
1442;3746
1449;3748
1452;3750
1455;3753
1455;3756
1449;3759
1443;3761
1441;3764
1451;3766
1469;3768
1473;3771
1473;3773
1480;3776
1478;3778
1462;3780
1447;3783
1447;3785
1464;3788
1473;3790
1475;3792
1472;3795
1464;3798
1454;3801
1447;3803
1441;3805
1445;3808
1459;3810
1471;3813
1473;3815
1469;3817
1461;3820
1453;3822
1460;3825
1473;3827
1477;3829
1474;3832
1474;3834
1471;3837
1473;3840
1484;3843
1486;3845
1476;3847
1473;3850
1473;3852
1476;3855
1486;3857
1479;3859
1462;3862
1448;3864
1450;3867
1460;3869
1467;3871
1474;3874
1474;3876
1465;3879
1456;3881
1454;3884
1465;3887
1485;3889
